word,count
avant,65
garde,58
208,150
choose,898
choosing,80
don,135
tehuana,9
Tehuana,9
tree,1293
Tree,21
hope,1792
Hope,40
1946,71
209,147
diverse,70
large,2558
geographically,16
specific,711
vary,315
varying,130
region,912
210,153
decorative,45
variant,52
closest,42
hispanic,6
Hispanic,3
211,147
mythology,31
surround,166
surrounding,125
wearer,4
wearers,2
directed,115
212,150
ostensibly,33
matriarchal,2
tehuantepec,1
Tehuantepec,1
strong,1282
undefeated,18
counterpart,66
despised,10
chingada,3
Chingada,3
conversely,47
female,853
embodiment,14
213,149
metaphor,85
metaphors,15
convey,82
racial,156
represents,117
unbowed,2
male,916
214,144
attractive,290
disguise,93
saw,1301
less,2775
assert,81
asserted,20
feminist,323
anti,416
colonialist,2
215,157
216,145
217,145
218,147
sunday,551
Sunday,518
8th,18
april,279
April,285
219,143
discourses,16
220,169
through,5905
emergence,93
evolve,96
evolved,58
221,142
perfectly,358
illustrate,317
illustrates,56
exclusion,103
exclusions,3
222,147
functions,234
analogy,122
analogies,13
processes,155
patriarchal,46
mirror,339
1980s,190
223,152
224,145
1940,94
40x27,2
cm,273
225,162
Museum,32
Modern,41
226,152
227,151
40x30,2
228,143
coll,4
Coll,4
229,147
dolores,1
Dolores,2
olmeda,1
Olmeda,1
230,160
231,153
9x40,2
232,140
233,143
ducasse,1
Ducasse,1
Fine,67
Arts,139
inc,8
Inc,8
234,142
exemplary,20
arguments,156
medium,227
mediums,1
reveals,46
restrictive,36
definition,424
definitions,44
235,147
appropriateness,18
tend,640
tended,88
remove,446
collective,99
236,140
dismiss,151
dismissed,76
tactic,90
diminished,71
complexity,125
achievement,229
specifically,214
operate,398
operating,222
moment,2142
237,146
dislocation,6
acceptance,159
mexicanness,2
Mexicanness,2
mere,231
essentially,235
thereby,164
defuse,20
defusing,1
substantial,298
breton,7
Breton,7
round,3855
bomb,280
238,144
runs,176
glossy,35
surface,637
opposition,369
suicide,120
Suicide,8
dorothy,63
Dorothy,65
hale,33
Hale,29
1939,92
239,132
memorial,68
transform,137
transformed,61
indictment,21
destroyed,92
240,159
oppressive,44
values,322
north,872
North,469
241,134
behind,2039
identified,205
formed,187
242,136
before,6840
Before,198
jump,481
jumping,65
window,1364
apartment,83
flattering,14
corsage,2
rose,842
roses,30
admirer,28
243,139
fantasy,187
inhabit,37
inhabited,29
harsh,105
bloodspattered,2
street,1364
literally,120
coming,1128
down,10486
244,136
eye,1845
eyes,1072
stare,444
knowingly,44
viewer,42
sacrifice,113
alienated,17
consumerist,2
245,145
horizontality,2
fallen,177
juxtapose,6
juxtaposed,5
vertical,40
thrust,145
246,138
She,6054
leap,182
leaps,6
monument,36
phallocentric,2
247,131
escape,510
escaped,83
248,138
dedicate,34
dedicated,80
mutual,151
friend,1373
managing,168
editor,238
vanity,27
Vanity,1
fair,757
Fair,51
clare,343
Clare,341
boothe,1
Boothe,1
luce,7
Luce,7
249,136
agree,825
agreed,388
recompense,6
misjudgment,10
250,294
VHG,1480
Having,126
lend,132
lent,36
money,3219
pay,2478
rent,225
anger,264
angered,16
spend,1023
spending,300
sum,361
sums,53
haute,8
couture,35
refuse,460
refused,242
retrospect,22
farewell,54
party,2885
251,141
Later,78
revealed,187
252,133
tried,653
dissuade,13
seeking,141
need,6165
needed,619
job,2344
thousand,1421
dollar,134
dollars,60
buy,2393
telling,324
253,134
deals,81
metaphorical,16
derive,302
derives,29
254,138
Dress,8
cover,1229
covers,73
decorate,71
decorates,1
instil,17
instils,1
strength,411
strengths,21
weakness,132
weaknesses,17
255,134
black,2162
velvet,81
curse,82
cursed,24
gringolandia,1
Gringolandia,1
hate,390
hated,102
256,141
wears,28
passive,95
weak,233
unable,383
control,1766
destiny,36
hopeful,56
257,142
unclothed,9
Unclothed,1
vulnerable,160
jean,198
Jean,199
franco,6
Franco,6
states,362
258,136
socialised,6
opened,483
technologize,1
technologized,1
wound,208
wounded,54
organ,111
organs,36
display,449
displayed,55
259,132
controlled,183
clothed,16
mark,1348
marks,195
deviation,55
norm,141
defiantly,15
returning,108
gaze,272
tortured,22
injured,213
defile,5
defiled,5
manifestations,13
past,2307
llorona,2
Llorona,2
weeping,34
myth,78
raped,34
abused,29
labyrinth,17
Labyrinth,1
solitude,22
Solitude,1
261,130
descend,71
Descended,1
aztec,6
Aztec,5
goddess,25
suffering,223
trauma,68
invasion,63
262,132
driven,135
Driven,2
mad,272
grief,104
loss,811
think,15953
wander,129
streets,147
cry,501
crying,253
ghostly,28
Conquest,2
263,135
Mestizo,1
Mother,156
forcibly,26
violate,30
violated,10
deceive,22
deceived,7
264,130
soil,277
possess,163
possessed,37
misuse,20
misused,6
masculine,81
invader,16
invaders,14
265,158
rape,362
abuse,229
conquistador,4
bear,903
bearing,124
bastard,260
266,139
rhetoric,74
oppose,172
opposes,4
nihilism,2
feminisation,1
feminisations,1
asserts,10
potential,826
dignified,36
267,136
268,136
1x47,2
269,134
phoenix,8
Phoenix,6
arizona,4
Arizona,4
270,150
though,4450
ignore,405
ignored,159
demonstrates,44
politics,453
underlie,37
underlying,175
271,142
My,743
Hangs,2
formally,124
adventurous,26
mixing,112
photographic,38
collage,14
critique,222
272,129
hangs,23
empty,607
suspend,95
suspended,104
toilet,323
bowl,241
golfing,10
trophy,114
273,141
coda,5
borderline,15
Borderline,1
1932,73
previous,728
274,132
metal,292
catholic,116
Catholic,82
votive,4
poise,59
poised,51
technological,92
inhumanity,12
capitalist,82
fertility,22
275,131
interwoven,7
Interwoven,1
subtl,1
subtler,1
borderlines,2
separate,710
276,126
VDN,2078
done,2053
juxtaposition,9
juxtapositions,1
versus,96
technology,390
growth,587
exploitation,77
277,128
ambivalence,20
278,134
paper,1686
flag,141
homeland,35
contrast,536
contrasted,29
modernity,13
cigarette,313
held,901
279,133
red,1470
green,1152
necklace,43
links,100
compositionally,2
plant,1226
plants,388
pink,366
tonally,2
skyscraper,11
skyscrapers,6
280,147
gone,1226
281,137
Nature,20
banish,25
banished,15
concomitant,19
reign,112
harshly,24
282,128
three,8339
Three,371
elements,397
refer,494
essential,383
lack,818
283,133
peeling,27
poster,77
mae,1
Mae,1
west,861
West,536
distance,584
statue,85
Statue,7
liberty,123
Liberty,15
284,125
285,138
46x50,2
estate,433
286,131
leo,22
Leo,21
eloesser,1
Eloesser,1
287,135
humorous,10
presents,91
bleak,77
urban,374
alienation,48
288,132
Wall,56
Street,521
industry,711
Industry,62
join,804
joined,252
network,335
telephone,799
lines,376
forming,60
remorsely,2
inhuman,12
environment,711
289,133
beneath,364
Beneath,24
man,7399
mechanism,211
distanced,8
surroundings,74
290,133
forefront,26
scene,569
flutter,32
flutters,2
incongruously,26
suggestion,252
291,125
dislocate,9
Dislocated,1
piñata,2
above,1643
teeming,4
city,1529
potentially,147
explosive,79
292,131
fold,176
folds,10
search,796
293,127
Within,92
confine,125
confines,17
silent,282
emblem,26
protest,349
alternative,571
alternatives,33
294,128
physicality,2
missing,286
flesh,210
blood,802
tawdriness,2
hollow,63
295,130
inter,112
consciously,42
referred,188
polemical,10
strangely,69
inverted,142
popularity,50
296,137
gloss,34
colourful,48
pretty,761
individualistic,6
297,128
clothe,27
idealism,11
nationhood,2
becoming,227
298,138
What,5502
obscured,20
redress,43
wrong,1565
wrongs,14
299,137
300,416
Border,23
33x45,2
301,128
302,130
mr,2580
Mr,2564
amp,964
mrs,1290
Mrs,1288
reyero,2
Reyero,2
303,134
304,126
fridas,1
Fridas,1
5x173,2
305,126
moderno,1
Moderno,1
f,578
D,585
F,155
306,131
surrealise,1
SURREALISING,1
baroque,7
BAROQUE,1
MEXICO,1
S,628
SPANISH,4
heritage,67
HERITAGE,1
AND,119
WORK,12
OF,109
alberto,12
ALBERTO,1
gironella,47
GIRONELLA,1
307,132
valerie,18
Valerie,20
fraser,51
Fraser,49
308,127
truism,8
readily,232
classify,106
classified,58
overlook,81
overlooked,33
309,132
rehabilitation,40
bodies,204
going,4281
vasari,3
Vasari,3
good,9838
classifying,13
florentine,1
Florentine,1
italy,133
Italy,130
relation,888
classification,170
classifications,17
evolution,223
outline,226
outlined,70
310,134
Non,32
preoccupation,77
preoccupations,15
chosen,240
sculpture,62
western,348
Western,147
critic,140
critics,68
busy,552
review,533
reviewing,13
producing,108
category,343
categories,107
311,126
undergo,130
undergoing,21
elsewhere,380
several,1302
exhibitions,14
last,7624
few,3438
us,2670
US,392
312,130
That,4785
issue,1232
oxford,165
journal,70
devote,56
devoted,88
testimony,41
success,984
313,134
exclusive,102
314,124
field,1583
whole,2173
receive,855
received,408
deserve,160
fit,849
larger,256
pattern,602
315,133
Alberto,11
Gironella,46
precisely,250
insistent,44
concentration,315
seventeenth,55
eighteenth,109
court,1263
316,132
comprehensive,213
shifra,1
Shifra,1
goldman,6
Goldman,6
mention,546
mentions,15
passing,212
cardoza,1
Cardoza,1
Aragón,2
escapes,21
ida,6
Ida,6
rodriguez,2
Rodriguez,2
prampolini,1
Prampolini,1
dismisses,10
discussion,661
surrealism,6
related,514
317,124
inspire,57
inspired,64
sympathetic,96
coverage,96
exposition,29
achievements,48
branch,289
literature,318
uses,156
starting,313
literary,331
excursus,4
318,127
octavio,1
Octavio,1
prime,502
insightful,4
remarks,65
observations,68
digressive,2
flourishes,4
319,124
meet,1518
met,504
paris,147
Paris,144
1963,97
hail,47
hailed,19
surrealist,12
interview,539
disclaim,8
disclaimed,2
tidy,173
320,136
surreal,8
prefer,384
prefers,18
negative,401
racist,92
overtone,12
overtones,12
acclaim,14
acclaimed,14
positive,612
indeed,947
distinguishing,39
fruitful,30
321,131
single,1298
principally,70
tends,75
valorize,2
diversity,192
latter,466
exclude,170
excludes,13
denigrate,17
denigrates,1
purely,132
322,132
nevertheless,308
Nevertheless,142
using,660
claim,1254
323,135
probably,2832
lies,166
french,578
French,515
everyone,847
else,2342
accepted,306
interested,710
324,122
follows,220
325,142
masterpiece,22
masterpieces,2
rework,11
reworks,1
dramatically,101
ironic,52
altar,39
altars,3
assemble,42
assembled,32
variety,527
sculpted,6
ready,1218
326,123
favoured,69
Favoured,3
allegorical,6
decay,112
transience,6
handled,73
blackest,4
327,123
goya,4
Goya,4
predecessor,83
predecessors,23
golden,253
Golden,36
age,2132
Age,39
greco,2
Greco,2
pereda,1
Pereda,1
Valdés,2
leal,1
Leal,1
Velázquez,32
328,128
worth,1118
span,72
spanned,4
lives,393
consolidation,22
government,2382
introduction,314
method,1084
methods,279
resource,348
resources,232
329,126
coincide,69
coincides,11
decline,365
ultimate,102
collapse,211
Empire,56
overthrow,15
overthrown,1
1828,63
330,127
lived,380
formative,23
331,127
underestimate,49
underestimated,12
iconography,2
monarchy,30
332,124
Mexicans,3
authorise,22
authorised,21
execute,24
likeness,16
likenesses,2
king,681
King,318
philip,85
Philip,86
iv,132
IV,107
innumerable,26
engraving,4
engravings,2
333,131
bautista,2
Bautista,2
maino,2
Maino,2
Recapture,2
bahia,3
Bahia,3
1635,71
harbour,65
brazil,39
Brazil,39
then,17106
dutch,75
Dutch,72
1625,69
334,124
foreground,28
kneel,52
homage,42
tapestried,2
335,123
highly,530
unusual,323
royal,625
ever,2344
existed,60
equal,598
ambitious,106
minister,703
count,654
duke,102
Count,13
Duke,47
olivare,1
Olivares,1
336,126
occasion,397
occasions,102
authorities,212
certainly,1175
erect,66
erected,20
manner,359
object,411
objects,84
semi,311
devotion,36
337,123
member,1174
family,2372
catafalque,2
catafalques,2
cathedrals,7
throughout,501
deceased,46
mourn,16
mourned,2
effigy,5
338,129
print,265
prints,49
distribute,100
distributed,75
officials,163
british,1195
British,1170
embassy,92
embassies,8
provide,1873
provided,512
queen,342
Queen,208
339,129
neither,562
historically,34
iconographically,2
arbitrary,308
reworking,11
reworkings,3
others,865
extension,318
fairly,344
conventional,281
activity,2469
340,135
grant,450
granted,101
Great,255
Masters,27
young,2852
student,687
task,716
tasks,100
341,122
dependence,119
ideologically,8
charged,169
342,124
reynolds,21
Reynolds,20
admire,85
admired,35
borrow,166
borrowed,42
michelangelo,5
Michelangelo,5
standing,492
england,905
England,925
italianate,2
Italianate,2
english,739
English,739
upper,342
classes,172
mistake,409
343,124
344,126
Historically,4
345,120
ties,51
346,127
broaden,34
broadened,11
japan,121
capitalism,70
347,125
remains,403
training,1030
root,380
rooted,36
firmly,264
compound,124
difficulty,739
difficulties,265
boast,52
national,1297
348,122
everything,1705
Everything,106
conspire,20
conspires,1
exacerbate,26
education,1151
teach,346
teaches,20
descent,56
successive,174
unavailable,33
except,758
reproduction,67
reproductions,3
349,126
350,173
acutely,32
aware,594
issues,317
351,123
drawing,356
numb,24
numbs,1
optic,6
nerve,150
nerves,41
shock,435
shocking,47
spectator,44
moustached,6
mona,8
Mona,8
lisa,105
Lisa,108
peculiar,104
iconoclasm,6
sort,3732
wry,34
investigating,78
resonance,31
352,126
habsburg,3
Habsburg,3
bourbon,8
Bourbon,4
dissimilar,26
jasper,8
Jasper,8
johns,15
Johns,13
whatever,1200
individuals,236
unquestionably,10
lineage,37
353,130
connecting,30
threads,11
tangled,22
354,118
intensely,36
picasso,20
Picasso,20
insert,73
inserted,30
himself,2692
next,3990
sequence,347
unequivocal,16
utterly,72
unattainable,8
355,121
356,125
lot,3188
Lot,22
sus,3
hija,1
hijas,1
daughter,692
Daughters,2
1984,344
1987,581
retable,7
cms,8
357,121
photograph,371
Photograph,8
jorge,2
Jorge,2
aguinaco,1
Aguinaco,1
courtesy,84
galeria,5
Galeria,5
omr,4
OMR,4
358,120
born,332
City,554
1929,74
359,124
catalan,2
Catalan,2
brother,819
law,2414
grocery,21
shop,1152
360,134
business,2259
import,120
importing,9
groceries,8
361,117
yucatecan,1
Yucatecan,1
mestiza,2
Mérida,2
catalanise,1
catalanised,1
father,1499
grandmother,83
jointly,33
eurocentric,3
Eurocentric,3
upbringing,32
significantly,272
visit,899
1960,128
362,121
absorb,96
absorbed,52
novel,349
novels,40
363,124
enterprise,183
universidad,1
Universidad,1
Autónoma,2
1951,85
invention,35
bad,2344
poet,101
whom,695
named,181
tiburcio,1
Tiburcio,1
esquirla,1
Esquirla,1
364,120
inventions,7
possibilities,84
get,25077
getting,1145
inside,1233
skin,451
another,4964
era,96
365,127
Through,39
direction,705
mocks,2
dear,1654
scholar,73
scholars,29
historians,37
concept,661
chronological,28
dynasty,22
invade,29
retrospectively,16
366,126
decisive,78
1952,87
367,121
confident,263
instrumental,22
vlady,2
Vlady,2
Héctor,2
xavier,2
Xavier,2
establishing,41
gallery,150
prisse,1
Prisse,1
368,125
quickly,835
galleries,10
locus,20
group,3576
cuevas,1
Cuevas,1
plastic,360
369,123
discontent,44
realism,50
muralist,2
unease,30
propaganda,54
emanate,8
emanating,5
abstract,160
Abstract,7
expressionism,6
Expressionism,4
possible,2291
370,126
solution,1719
entirely,410
loom,37
looming,11
consciousness,178
regardless,74
bury,161
buried,97
371,120
372,125
373,123
madrid,19
Madrid,18
prado,4
Prado,4
374,125
career,522
thirteenth,56
countess,27
uta,1
Uta,1
façade,8
naumburg,1
Naumburg,1
fifties,76
turned,1111
375,142
tone,302
maria,67
Maria,67
luisa,3
Luisa,3
dwarf,49
lezcano,7
Lezcano,7
arrogant,45
bizarre,70
idiotic,14
sitter,14
sitters,4
376,127
subjected,45
repeated,173
end,3956
ending,148
version,422
sharp,444
beaked,2
staring,138
owl,61
metamorphose,9
metamorphosed,4
dog,897
377,119
explore,153
exploring,26
character,618
characters,111
painterly,2
qualities,60
378,117
Is,1567
minded,124
aloofness,6
379,120
holding,375
card,763
cards,193
disconcertingly,12
invite,280
inviting,33
test,1077
our,2308
wit,60
wits,9
luck,265
380,134
charles,167
Charles,138
unlovely,6
clever,317
deceitful,4
immensely,18
barn,61
lechuza,2
hag,20
procuress,2
381,127
encounter,213
metropolitan,66
Metropolitan,34
1959,134
382,118
Amongst,4
mariana,26
Mariana,26
austria,43
Austria,43
second,3418
1652,71
383,119
veritable,10
repeatedly,102
384,118
length,736
stiff,116
looking,1495
385,121
gigantic,18
wig,55
decorated,39
feather,63
feathers,22
bow,163
bows,26
shape,615
echo,145
echoes,14
skirt,193
386,115
One,1609
arm,1157
rest,1389
rests,28
farthingale,2
delicately,36
white,2090
scarf,89
chair,821
387,123
versions,46
turns,177
rag,80
doll,139
never,4970
shell,351
fragment,213
fragments,45
coarse,45
torn,100
cloth,136
paste,21
pasted,3
smear,29
smears,8
388,124
half,4168
close,2057
original,798
compositional,2
slight,240
angle,187
torso,14
plane,671
shoulder,608
shoulders,162
increasingly,365
fetishise,1
fetishised,1
rendering,16
renderings,1
massive,353
389,117
introduce,482
introduces,21
dimensional,102
finger,625
fingers,240
straight,1025
limp,55
uneasy,80
gesture,192
claw,68
claws,17
390,121
identifying,49
isolation,111
conjunction,75
391,119
relic,23
relics,10
dismembered,5
saints,11
box,1017
boxed,10
disperse,59
dispersed,93
christendom,3
Christendom,3
392,115
393,118
Veláquez,8
nino,2
Nino,2
vallecas,3
Vallecas,3
1637,69
394,113
395,112
396,117
397,119
398,115
Black,149
1961,108
substance,160
collages,2
rags,15
tangible,38
victim,595
circumstance,319
circumstances,300
399,120
places,365
square,961
crucial,266
adjustment,43
formality,27
helplessness,8
400,365
Moving,13
external,176
trapping,13
trappings,5
internal,331
structure,976
wooden,270
skeleton,151
401,114
breast,217
gold,457
rosette,18
brass,90
bell,255
wheel,327
wheels,54
cog,16
cogs,2
fashioned,115
manually,12
operated,58
402,116
mechanical,222
musical,182
perform,354
ponderous,12
dance,483
someone,1866
dial,64
403,117
404,119
uplifted,3
unseeing,8
tense,105
strain,246
strained,36
modelled,19
dimension,165
dimensions,71
shiny,60
405,124
parody,34
pale,381
reina,7
Reina,7
negra,4
Negra,2
resonances,4
406,120
game,1876
chess,34
gloomy,66
melancholic,12
strongly,240
unlucky,88
wretched,33
doom,45
doomed,28
407,117
neqrita,2
terms,852
affection,75
408,113
ensure,470
declaration,39
race,865
identical,176
409,115
410,117
411,117
Collection,10
maurice,23
Maurice,20
reims,1
Reims,1
412,116
